id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
439642,51,MissedShots,0.748000031,0.457000008,0.019920208,Jorginho,a,1389,OpenPlay,2021,RightFoot,16471,Newcastle United,Chelsea,0,3,30-10-2021,Hakim Ziyech,Pass
439644,55,MissedShots,0.776999969,0.686999969,0.017395014,Antonio Rüdiger,a,1822,OpenPlay,2021,RightFoot,16471,Newcastle United,Chelsea,0,3,30-10-2021,Callum Hudson-Odoi,Pass
439645,56,BlockedShot,0.795999985,0.51,0.04647775,Kai Havertz,a,5220,OpenPlay,2021,LeftFoot,16471,Newcastle United,Chelsea,0,3,30-10-2021,Hakim Ziyech,Pass
439647,59,SavedShot,0.768000031,0.500999985,0.042790569,Reece James,a,8067,OpenPlay,2021,RightFoot,16471,Newcastle United,Chelsea,0,3,30-10-2021,,TakeOn
439648,64,Goal,0.915999985,0.337999992,0.027604694,Reece James,a,8067,OpenPlay,2021,LeftFoot,16471,Newcastle United,Chelsea,0,3,30-10-2021,,Aerial
439649,71,BlockedShot,0.911999969,0.499000015,0.035441946,Antonio Rüdiger,a,1822,FromCorner,2021,Head,16471,Newcastle United,Chelsea,0,3,30-10-2021,Ben Chilwell,Aerial
439650,76,BlockedShot,0.855999985,0.424000015,0.094300002,Ruben Loftus-Cheek,a,688,OpenPlay,2021,RightFoot,16471,Newcastle United,Chelsea,0,3,30-10-2021,Reece James,Pass
439651,76,Goal,0.855999985,0.316000004,0.044078838,Reece James,a,8067,OpenPlay,2021,RightFoot,16471,Newcastle United,Chelsea,0,3,30-10-2021,,Rebound
439652,80,Goal,0.885,0.5,0.761168838,Jorginho,a,1389,Penalty,2021,RightFoot,16471,Newcastle United,Chelsea,0,3,30-10-2021,,Standard
439655,86,MissedShots,0.876999969,0.315,0.057738986,Reece James,a,8067,OpenPlay,2021,RightFoot,16471,Newcastle United,Chelsea,0,3,30-10-2021,,None
440090,11,MissedShots,0.820999985,0.492999992,0.05587215,Teemu Pukki,h,7696,OpenPlay,2021,RightFoot,16472,Norwich,Leeds,1,2,31-10-2021,,None
440091,13,MissedShots,0.701999969,0.673000031,0.031861279,Kieran Dowell,h,1032,DirectFreekick,2021,LeftFoot,16472,Norwich,Leeds,1,2,31-10-2021,,Standard
440092,18,BlockedShot,0.9,0.49,0.049799055,Milot Rashica,h,6523,OpenPlay,2021,Head,16472,Norwich,Leeds,1,2,31-10-2021,Mathias Normann,Aerial
440093,24,BlockedShot,0.880999985,0.377000008,0.067287631,Max Aarons,h,7688,OpenPlay,2021,LeftFoot,16472,Norwich,Leeds,1,2,31-10-2021,Grant Hanley,Chipped
440094,25,MissedShots,0.718000031,0.394000015,0.012605255,Mathias Normann,h,7470,OpenPlay,2021,RightFoot,16472,Norwich,Leeds,1,2,31-10-2021,Kieran Dowell,None
440098,44,MissedShots,0.769000015,0.841999969,0.008072931,Milot Rashica,h,6523,SetPiece,2021,RightFoot,16472,Norwich,Leeds,1,2,31-10-2021,,None
440099,45,MissedShots,0.76,0.422000008,0.01764936,Mathias Normann,h,7470,FromCorner,2021,LeftFoot,16472,Norwich,Leeds,1,2,31-10-2021,,None
440100,49,SavedShot,0.708000031,0.755999985,0.027917303,Milot Rashica,h,6523,DirectFreekick,2021,RightFoot,16472,Norwich,Leeds,1,2,31-10-2021,,Standard
440103,57,Goal,0.950999985,0.500999985,0.08119937,Andrew Omobamidele,h,9833,FromCorner,2021,Head,16472,Norwich,Leeds,1,2,31-10-2021,Milot Rashica,Aerial
440105,62,BlockedShot,0.749000015,0.710999985,0.015207322,Kenny McLean,h,7693,OpenPlay,2021,LeftFoot,16472,Norwich,Leeds,1,2,31-10-2021,Kieran Dowell,Pass
440106,62,SavedShot,0.965,0.374000015,0.018701786,Kenny McLean,h,7693,FromCorner,2021,Head,16472,Norwich,Leeds,1,2,31-10-2021,Milot Rashica,Cross
440109,72,BlockedShot,0.81,0.502999992,0.151355922,Milot Rashica,h,6523,DirectFreekick,2021,RightFoot,16472,Norwich,Leeds,1,2,31-10-2021,,Standard
440111,78,BlockedShot,0.808000031,0.499000015,0.048366718,Kenny McLean,h,7693,SetPiece,2021,LeftFoot,16472,Norwich,Leeds,1,2,31-10-2021,,Foul
440114,93,MissedShots,0.885,0.457999992,0.075990915,Milot Rashica,h,6523,OpenPlay,2021,RightFoot,16472,Norwich,Leeds,1,2,31-10-2021,,None
440089,7,BlockedShot,0.926999969,0.678000031,0.53356123,Daniel James,a,5595,OpenPlay,2021,LeftFoot,16472,Norwich,Leeds,1,2,31-10-2021,Stuart Dallas,TakeOn
440095,38,MissedShots,0.921999969,0.424000015,0.038902838,Diego Llorente,a,2163,SetPiece,2021,Head,16472,Norwich,Leeds,1,2,31-10-2021,Raphinha,Aerial
440096,41,BlockedShot,0.784000015,0.276000004,0.069333702,Raphinha,a,8026,OpenPlay,2021,LeftFoot,16472,Norwich,Leeds,1,2,31-10-2021,Rodrigo,Chipped
440097,42,SavedShot,0.791999969,0.223999996,0.016557848,Rodrigo,a,2381,OpenPlay,2021,LeftFoot,16472,Norwich,Leeds,1,2,31-10-2021,Kalvin Phillips,Pass
440101,50,BlockedShot,0.780999985,0.725999985,0.014596869,Stuart Dallas,a,8718,OpenPlay,2021,RightFoot,16472,Norwich,Leeds,1,2,31-10-2021,Jack Harrison,Pass
440102,55,Goal,0.874000015,0.527999992,0.138106763,Raphinha,a,8026,OpenPlay,2021,LeftFoot,16472,Norwich,Leeds,1,2,31-10-2021,Daniel James,TakeOn
440104,59,Goal,0.735,0.464000015,0.019045124,Rodrigo,a,2381,OpenPlay,2021,LeftFoot,16472,Norwich,Leeds,1,2,31-10-2021,Kalvin Phillips,Pass
440107,65,BlockedShot,0.81,0.500999985,0.046512917,Stuart Dallas,a,8718,SetPiece,2021,RightFoot,16472,Norwich,Leeds,1,2,31-10-2021,Raphinha,Pass
440108,65,BlockedShot,0.901999969,0.675,0.073125482,Jack Harrison,a,8720,OpenPlay,2021,LeftFoot,16472,Norwich,Leeds,1,2,31-10-2021,,None
440110,73,MissedShots,0.888000031,0.447000008,0.13049975,Raphinha,a,8026,OpenPlay,2021,LeftFoot,16472,Norwich,Leeds,1,2,31-10-2021,Jack Harrison,Pass
440112,79,SavedShot,0.889000015,0.217999992,0.033236314,Raphinha,a,8026,OpenPlay,2021,RightFoot,16472,Norwich,Leeds,1,2,31-10-2021,Adam Forshaw,Pass
440113,85,BlockedShot,0.740999985,0.542000008,0.025468692,Rodrigo,a,2381,OpenPlay,2021,LeftFoot,16472,Norwich,Leeds,1,2,31-10-2021,Adam Forshaw,Pass
440115,93,SavedShot,0.755,0.400999985,0.029600015,Raphinha,a,8026,OpenPlay,2021,LeftFoot,16472,Norwich,Leeds,1,2,31-10-2021,Tyler Roberts,Pass
439890,5,BlockedShot,0.765,0.312000008,0.014818065,Son Heung-Min,h,453,OpenPlay,2021,LeftFoot,16473,Tottenham,Manchester United,0,3,30-10-2021,,None
439891,6,MissedShots,0.799000015,0.637000008,0.015549799,Giovani Lo Celso,h,5681,FromCorner,2021,LeftFoot,16473,Tottenham,Manchester United,0,3,30-10-2021,,Aerial
439895,23,BlockedShot,0.771999969,0.342000008,0.061583523,Giovani Lo Celso,h,5681,DirectFreekick,2021,LeftFoot,16473,Tottenham,Manchester United,0,3,30-10-2021,,Standard
439896,23,MissedShots,0.959000015,0.587999992,0.350670904,Son Heung-Min,h,453,SetPiece,2021,RightFoot,16473,Tottenham,Manchester United,0,3,30-10-2021,Lucas Moura,Chipped
439898,27,MissedShots,0.916999969,0.482000008,0.040903945,Eric Dier,h,643,FromCorner,2021,Head,16473,Tottenham,Manchester United,0,3,30-10-2021,Son Heung-Min,Aerial
439903,43,MissedShots,0.803000031,0.455,0.048887283,Giovani Lo Celso,h,5681,OpenPlay,2021,LeftFoot,16473,Tottenham,Manchester United,0,3,30-10-2021,Emerson,Pass
439904,44,MissedShots,0.959000015,0.499000015,0.508472741,Ben Davies,h,660,FromCorner,2021,Head,16473,Tottenham,Manchester United,0,3,30-10-2021,Giovani Lo Celso,Cross
439905,46,MissedShots,0.81,0.525,0.056648962,Son Heung-Min,h,453,OpenPlay,2021,RightFoot,16473,Tottenham,Manchester United,0,3,30-10-2021,Lucas Moura,Pass
439907,82,BlockedShot,0.965999985,0.349000015,0.060338069,Harry Kane,h,647,OpenPlay,2021,RightFoot,16473,Tottenham,Manchester United,0,3,30-10-2021,,BallTouch
439892,7,MissedShots,0.888000031,0.344000015,0.010568316,Edinson Cavani,a,3294,OpenPlay,2021,Head,16473,Tottenham,Manchester United,0,3,30-10-2021,Bruno Fernandes,Cross
439893,8,BlockedShot,0.881999969,0.427000008,0.114033893,Edinson Cavani,a,3294,OpenPlay,2021,RightFoot,16473,Tottenham,Manchester United,0,3,30-10-2021,Aaron Wan-Bissaka,Pass
439894,8,BlockedShot,0.701999969,0.495,0.013517787,Scott McTominay,a,5560,OpenPlay,2021,RightFoot,16473,Tottenham,Manchester United,0,3,30-10-2021,Fred,Pass
439897,24,MissedShots,0.918000031,0.472999992,0.067022339,Edinson Cavani,a,3294,OpenPlay,2021,Head,16473,Tottenham,Manchester United,0,3,30-10-2021,Bruno Fernandes,Chipped
439899,32,SavedShot,0.693000031,0.337000008,0.011040299,Fred,a,6817,OpenPlay,2021,LeftFoot,16473,Tottenham,Manchester United,0,3,30-10-2021,Cristiano Ronaldo,Pass
439900,38,BlockedShot,0.849000015,0.34,0.027618879,Aaron Wan-Bissaka,a,5584,OpenPlay,2021,RightFoot,16473,Tottenham,Manchester United,0,3,30-10-2021,Luke Shaw,Cross
439901,38,BlockedShot,0.858000031,0.5,0.075530052,Cristiano Ronaldo,a,2371,OpenPlay,2021,RightFoot,16473,Tottenham,Manchester United,0,3,30-10-2021,,Rebound
439902,38,Goal,0.960999985,0.34,0.055907331,Cristiano Ronaldo,a,2371,OpenPlay,2021,RightFoot,16473,Tottenham,Manchester United,0,3,30-10-2021,Bruno Fernandes,Chipped
439906,63,Goal,0.854000015,0.450999985,0.564794481,Edinson Cavani,a,3294,OpenPlay,2021,RightFoot,16473,Tottenham,Manchester United,0,3,30-10-2021,Cristiano Ronaldo,Throughball
439908,85,Goal,0.875999985,0.592999992,0.448171437,Marcus Rashford,a,556,OpenPlay,2021,RightFoot,16473,Tottenham,Manchester United,0,3,30-10-2021,Nemanja Matic,Throughball
439611,5,SavedShot,0.755,0.44,0.066038288,Juan Camilo Hernández,h,6954,DirectFreekick,2021,RightFoot,16474,Watford,Southampton,0,1,30-10-2021,,Standard
439612,7,MissedShots,0.728000031,0.215,0.008790088,Ismaila Sarr,h,5675,OpenPlay,2021,RightFoot,16474,Watford,Southampton,0,1,30-10-2021,Joshua King,HeadPass
439614,14,MissedShots,0.899000015,0.485999985,0.130933404,Joshua King,h,465,OpenPlay,2021,RightFoot,16474,Watford,Southampton,0,1,30-10-2021,João Pedro,Pass
439617,21,MissedShots,0.883000031,0.584000015,0.037480921,Joshua King,h,465,OpenPlay,2021,Head,16474,Watford,Southampton,0,1,30-10-2021,Adam Masina,Cross
439618,31,BlockedShot,0.958000031,0.362999992,0.109624512,Ismaila Sarr,h,5675,OpenPlay,2021,RightFoot,16474,Watford,Southampton,0,1,30-10-2021,Joshua King,Chipped
439622,49,MissedShots,0.71,0.472000008,0.008247923,Juraj Kucka,h,1123,OpenPlay,2021,RightFoot,16474,Watford,Southampton,0,1,30-10-2021,Joshua King,Chipped
439624,55,SavedShot,0.766999969,0.275,0.015382489,Juraj Kucka,h,1123,OpenPlay,2021,RightFoot,16474,Watford,Southampton,0,1,30-10-2021,Moussa Sissoko,HeadPass
439628,87,SavedShot,0.895,0.497999992,0.421003073,Ashley Fletcher,h,1675,OpenPlay,2021,LeftFoot,16474,Watford,Southampton,0,1,30-10-2021,Joshua King,Pass
439629,87,MissedShots,0.893000031,0.452000008,0.01528372,Juraj Kucka,h,1123,FromCorner,2021,Head,16474,Watford,Southampton,0,1,30-10-2021,Tom Cleverley,Aerial
439630,88,MissedShots,0.804000015,0.562000008,0.039771132,Adam Masina,h,1441,OpenPlay,2021,LeftFoot,16474,Watford,Southampton,0,1,30-10-2021,,None
439609,2,BlockedShot,0.875,0.555,0.092621155,Oriol Romeu,a,842,OpenPlay,2021,LeftFoot,16474,Watford,Southampton,0,1,30-10-2021,Che Adams,BallTouch
439610,2,MissedShots,0.770999985,0.490999985,0.030182738,Adam Armstrong,a,4419,OpenPlay,2021,RightFoot,16474,Watford,Southampton,0,1,30-10-2021,Oriol Romeu,Pass
439613,11,BlockedShot,0.945999985,0.296000004,0.051087964,Mohamed Elyounoussi,a,6894,OpenPlay,2021,RightFoot,16474,Watford,Southampton,0,1,30-10-2021,,None
439615,15,MissedShots,0.954000015,0.457000008,0.535569131,Adam Armstrong,a,4419,OpenPlay,2021,Head,16474,Watford,Southampton,0,1,30-10-2021,Kyle Walker-Peters,Cross
439616,19,Goal,0.846999969,0.614000015,0.07341858,Che Adams,a,7700,OpenPlay,2021,RightFoot,16474,Watford,Southampton,0,1,30-10-2021,Adam Armstrong,Pass
439619,33,MissedShots,0.955,0.525999985,0.571005821,Che Adams,a,7700,OpenPlay,2021,Head,16474,Watford,Southampton,0,1,30-10-2021,Adam Armstrong,Pass
439620,35,MissedShots,0.813000031,0.552999992,0.063780956,Adam Armstrong,a,4419,OpenPlay,2021,RightFoot,16474,Watford,Southampton,0,1,30-10-2021,Nathan Redmond,Pass
439621,41,MissedShots,0.905,0.592999992,0.121703155,Adam Armstrong,a,4419,OpenPlay,2021,LeftFoot,16474,Watford,Southampton,0,1,30-10-2021,Kyle Walker-Peters,Pass
439623,50,MissedShots,0.883000031,0.437000008,0.08449509,Adam Armstrong,a,4419,OpenPlay,2021,RightFoot,16474,Watford,Southampton,0,1,30-10-2021,Mohamed Elyounoussi,HeadPass
439625,62,BlockedShot,0.93,0.527000008,0.055515777,Jan Bednarek,a,6042,FromCorner,2021,Head,16474,Watford,Southampton,0,1,30-10-2021,James Ward-Prowse,Aerial
439626,63,BlockedShot,0.736999969,0.475999985,0.027237918,Nathan Redmond,a,790,OpenPlay,2021,RightFoot,16474,Watford,Southampton,0,1,30-10-2021,Oriol Romeu,Pass
439627,67,BlockedShot,0.893000031,0.577000008,0.200951189,Adam Armstrong,a,4419,OpenPlay,2021,RightFoot,16474,Watford,Southampton,0,1,30-10-2021,Nathan Redmond,TakeOn
425564,10,MissedShots,0.913000031,0.539000015,0.053464014,Frank Onyeka,h,9681,OpenPlay,2021,Head,16376,Brentford,Arsenal,2,0,13-08-2021,,Aerial
425565,11,ShotOnPost,0.908000031,0.315,0.118296608,Bryan Mbeumo,h,6552,OpenPlay,2021,RightFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Ivan Toney,Throughball
425567,21,Goal,0.874000015,0.698000031,0.052144725,Sergi Canos,h,1078,OpenPlay,2021,RightFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Ethan Pinnock,BallRecovery
425568,27,MissedShots,0.811999969,0.477999992,0.065706201,Sergi Canos,h,1078,OpenPlay,2021,RightFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Frank Onyeka,Pass
425569,29,MissedShots,0.891999969,0.357000008,0.080690622,Bryan Mbeumo,h,6552,OpenPlay,2021,RightFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Kristoffer Ajer,Chipped
425579,65,SavedShot,0.881999969,0.332000008,0.072583765,Sergi Canos,h,1078,OpenPlay,2021,RightFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Bryan Mbeumo,Pass
425582,72,Goal,0.969000015,0.480999985,0.886598229,Christian Nørgaard,h,7083,OpenPlay,2021,Head,16376,Brentford,Arsenal,2,0,13-08-2021,,Aerial
425585,79,MissedShots,0.973000031,0.527999992,0.558695793,Christian Nørgaard,h,7083,FromCorner,2021,Head,16376,Brentford,Arsenal,2,0,13-08-2021,Sergi Canos,Aerial
425563,1,SavedShot,0.715,0.532000008,0.017222101,Kieran Tierney,a,8089,FromCorner,2021,LeftFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Nicolas Pepe,Pass
425566,15,MissedShots,0.846999969,0.312000008,0.025565907,Calum Chambers,a,508,OpenPlay,2021,RightFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Kieran Tierney,Cross
425570,30,MissedShots,0.915999985,0.515,0.096495315,Folarin Balogun,a,9690,OpenPlay,2021,RightFoot,16376,Brentford,Arsenal,2,0,13-08-2021,,BallTouch
425571,32,MissedShots,0.819000015,0.27,0.024410048,Nicolas Pepe,a,5656,OpenPlay,2021,LeftFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Gabriel Martinelli,Pass
425572,37,MissedShots,0.825,0.748000031,0.019192193,Folarin Balogun,a,9690,OpenPlay,2021,RightFoot,16376,Brentford,Arsenal,2,0,13-08-2021,,BallTouch
425573,41,MissedShots,0.905,0.517999992,0.041767299,Folarin Balogun,a,9690,OpenPlay,2021,Head,16376,Brentford,Arsenal,2,0,13-08-2021,Kieran Tierney,Aerial
425574,45,BlockedShot,0.861999969,0.370999985,0.051384151,Nicolas Pepe,a,5656,OpenPlay,2021,LeftFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Gabriel Martinelli,Pass
425575,50,SavedShot,0.851999969,0.55,0.071916647,Emile Smith-Rowe,a,7230,OpenPlay,2021,RightFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Kieran Tierney,Pass
425576,59,SavedShot,0.748000031,0.369000015,0.017826833,Albert Sambi Lokonga,a,9689,OpenPlay,2021,LeftFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Nicolas Pepe,Pass
425577,63,BlockedShot,0.86,0.665999985,0.044573944,Kieran Tierney,a,8089,OpenPlay,2021,RightFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Bukayo Saka,BallTouch
425578,64,MissedShots,0.965999985,0.567000008,0.121241152,Gabriel Martinelli,a,7752,FromCorner,2021,Head,16376,Brentford,Arsenal,2,0,13-08-2021,Nicolas Pepe,Cross
425580,66,BlockedShot,0.811999969,0.342999992,0.036226444,Calum Chambers,a,508,OpenPlay,2021,RightFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Granit Xhaka,Pass
425581,69,MissedShots,0.888000031,0.634000015,0.055561051,Granit Xhaka,a,204,OpenPlay,2021,LeftFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Calum Chambers,Cross
425583,75,MissedShots,0.891999969,0.67,0.091005862,Kieran Tierney,a,8089,OpenPlay,2021,LeftFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Emile Smith-Rowe,Throughball
425584,76,MissedShots,0.806999969,0.766999969,0.050918858,Nicolas Pepe,a,5656,DirectFreekick,2021,LeftFoot,16376,Brentford,Arsenal,2,0,13-08-2021,,Standard
425586,82,MissedShots,0.771999969,0.287000008,0.014194583,Nuno Tavares,a,9691,OpenPlay,2021,LeftFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Albert Sambi Lokonga,Pass
425587,85,MissedShots,0.748000031,0.429000015,0.018807814,Granit Xhaka,a,204,OpenPlay,2021,LeftFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Albert Sambi Lokonga,Pass
425588,86,SavedShot,0.865,0.599000015,0.08568272,Nicolas Pepe,a,5656,OpenPlay,2021,LeftFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Kieran Tierney,Pass
425589,86,MissedShots,0.953000031,0.409000015,0.031568144,Pablo Marí,a,8380,FromCorner,2021,Head,16376,Brentford,Arsenal,2,0,13-08-2021,Emile Smith-Rowe,Aerial
425590,90,MissedShots,0.705999985,0.549000015,0.010265736,Albert Sambi Lokonga,a,9689,OpenPlay,2021,RightFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Kieran Tierney,Pass
425591,91,BlockedShot,0.836999969,0.462999992,0.03743358,Reiss Nelson,a,6492,OpenPlay,2021,LeftFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Kieran Tierney,Cross
425592,91,MissedShots,0.875,0.342000008,0.060589302,Emile Smith-Rowe,a,7230,OpenPlay,2021,RightFoot,16376,Brentford,Arsenal,2,0,13-08-2021,Reiss Nelson,Pass
425633,1,BlockedShot,0.888000031,0.311000004,0.054759711,Scott McTominay,h,5560,OpenPlay,2021,RightFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Bruno Fernandes,Pass
425634,5,SavedShot,0.709000015,0.6,0.016773399,Mason Greenwood,h,7490,OpenPlay,2021,LeftFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Scott McTominay,Pass
425636,10,MissedShots,0.88,0.44,0.024532324,Harry Maguire,h,1687,FromCorner,2021,Head,16377,Manchester United,Leeds,5,1,14-08-2021,Luke Shaw,Cross
425637,11,MissedShots,0.863000031,0.65,0.229969442,Paul Pogba,h,1740,OpenPlay,2021,LeftFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Mason Greenwood,Pass
425638,14,BlockedShot,0.850999985,0.552000008,0.025880743,Daniel James,h,5595,FromCorner,2021,LeftFoot,16377,Manchester United,Leeds,5,1,14-08-2021,,Aerial
425642,26,SavedShot,0.734000015,0.424000015,0.019063765,Paul Pogba,h,1740,OpenPlay,2021,RightFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Bruno Fernandes,Pass
425643,29,Goal,0.860999985,0.617000008,0.3290914,Bruno Fernandes,h,1228,OpenPlay,2021,LeftFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Paul Pogba,Throughball
425644,32,MissedShots,0.879000015,0.744000015,0.043794721,Luke Shaw,h,1006,OpenPlay,2021,LeftFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Bruno Fernandes,Pass
425646,35,MissedShots,0.891999969,0.367000008,0.104891688,Daniel James,h,5595,OpenPlay,2021,RightFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Luke Shaw,Pass
425647,41,BlockedShot,0.721999969,0.572000008,0.021286275,Bruno Fernandes,h,1228,OpenPlay,2021,RightFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Daniel James,Pass
425648,44,SavedShot,0.851999969,0.594000015,0.094273239,Daniel James,h,5595,OpenPlay,2021,RightFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Paul Pogba,Pass
425650,51,Goal,0.946999969,0.68,0.081111446,Mason Greenwood,h,7490,OpenPlay,2021,LeftFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Paul Pogba,Pass
425651,53,Goal,0.905999985,0.307999992,0.071420126,Bruno Fernandes,h,1228,OpenPlay,2021,LeftFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Paul Pogba,Pass
425652,59,Goal,0.901999969,0.352000008,0.361917585,Bruno Fernandes,h,1228,OpenPlay,2021,RightFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Victor Lindelöf,Throughball
425653,67,Goal,0.903000031,0.530999985,0.141979367,Fred,h,6817,OpenPlay,2021,LeftFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Paul Pogba,Pass
425654,73,MissedShots,0.770999985,0.374000015,0.021732861,Mason Greenwood,h,7490,OpenPlay,2021,LeftFoot,16377,Manchester United,Leeds,5,1,14-08-2021,,None
425635,8,MissedShots,0.81,0.487000008,0.041641358,Mateusz Klich,a,4381,FromCorner,2021,RightFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Jack Harrison,Pass
425639,15,SavedShot,0.783000031,0.656999969,0.017830526,Jack Harrison,a,8720,FromCorner,2021,LeftFoot,16377,Manchester United,Leeds,5,1,14-08-2021,,None
425640,15,SavedShot,0.755999985,0.605999985,0.016877275,Mateusz Klich,a,4381,OpenPlay,2021,RightFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Jack Harrison,TakeOn
425641,25,MissedShots,0.910999985,0.545,0.104624249,Patrick Bamford,a,822,SetPiece,2021,Head,16377,Manchester United,Leeds,5,1,14-08-2021,Raphinha,Cross
425645,33,BlockedShot,0.826999969,0.347000008,0.022880351,Raphinha,a,8026,OpenPlay,2021,LeftFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Patrick Bamford,Chipped
425649,48,Goal,0.765,0.35,0.021045027,Luke Ayling,a,8716,OpenPlay,2021,RightFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Stuart Dallas,Pass
425655,78,MissedShots,0.745999985,0.609000015,0.011944417,Tyler Roberts,a,1014,OpenPlay,2021,RightFoot,16377,Manchester United,Leeds,5,1,14-08-2021,,None
425656,79,MissedShots,0.795,0.676999969,0.018221013,Hélder Costa,a,3428,SetPiece,2021,RightFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Liam Cooper,HeadPass
425657,85,MissedShots,0.875999985,0.625999985,0.281413555,Raphinha,a,8026,OpenPlay,2021,LeftFoot,16377,Manchester United,Leeds,5,1,14-08-2021,Tyler Roberts,Pass
425658,86,MissedShots,0.850999985,0.490999985,0.031863838,Luke Ayling,a,8716,SetPiece,2021,RightFoot,16377,Manchester United,Leeds,5,1,14-08-2021,,Aerial
425795,1,Goal,0.978000031,0.48,0.631519854,James Tarkowski,h,1665,FromCorner,2021,Head,16378,Burnley,Brighton,1,2,14-08-2021,Ashley Westwood,Cross
425797,18,MissedShots,0.845999985,0.637000008,0.069414154,Jack Cork,h,712,OpenPlay,2021,RightFoot,16378,Burnley,Brighton,1,2,14-08-2021,Ashley Westwood,BallTouch
425798,18,ShotOnPost,0.788000031,0.377000008,0.042219609,Johann Berg Gudmundsson,h,1663,OpenPlay,2021,RightFoot,16378,Burnley,Brighton,1,2,14-08-2021,,BallRecovery
425799,21,SavedShot,0.778000031,0.277000008,0.024006633,Chris Wood,h,4456,OpenPlay,2021,LeftFoot,16378,Burnley,Brighton,1,2,14-08-2021,Matthew Lowton,Pass
425800,30,SavedShot,0.848000031,0.524000015,0.093698449,Jay Rodriguez,h,844,OpenPlay,2021,RightFoot,16378,Burnley,Brighton,1,2,14-08-2021,Chris Wood,BallTouch
425802,35,ShotOnPost,0.973000031,0.440999985,0.381347328,Ben Mee,h,1654,FromCorner,2021,Head,16378,Burnley,Brighton,1,2,14-08-2021,,None
425803,35,MissedShots,0.923000031,0.439000015,0.43038711,James Tarkowski,h,1665,FromCorner,2021,RightFoot,16378,Burnley,Brighton,1,2,14-08-2021,,Rebound
425810,51,MissedShots,0.810999985,0.607999992,0.118263014,Johann Berg Gudmundsson,h,1663,DirectFreekick,2021,LeftFoot,16378,Burnley,Brighton,1,2,14-08-2021,,Standard
425811,53,MissedShots,0.971999969,0.607999992,0.038989287,James Tarkowski,h,1665,FromCorner,2021,Head,16378,Burnley,Brighton,1,2,14-08-2021,Dwight McNeil,Cross
425814,67,MissedShots,0.896999969,0.440999985,0.041310191,Chris Wood,h,4456,OpenPlay,2021,Head,16378,Burnley,Brighton,1,2,14-08-2021,Dwight McNeil,Aerial
425815,71,BlockedShot,0.784000015,0.565,0.043586351,Chris Wood,h,4456,OpenPlay,2021,RightFoot,16378,Burnley,Brighton,1,2,14-08-2021,Ashley Barnes,Pass
425818,83,BlockedShot,0.751999969,0.579000015,0.02067023,Jack Cork,h,712,OpenPlay,2021,RightFoot,16378,Burnley,Brighton,1,2,14-08-2021,Josh Brownhill,Pass
425819,84,BlockedShot,0.808000031,0.464000015,0.015838871,Matej Vydra,h,1017,OpenPlay,2021,LeftFoot,16378,Burnley,Brighton,1,2,14-08-2021,,Aerial
425820,87,MissedShots,0.944000015,0.33,0.008357823,Matej Vydra,h,1017,OpenPlay,2021,Head,16378,Burnley,Brighton,1,2,14-08-2021,Charlie Taylor,Aerial
425796,15,SavedShot,0.731999969,0.532999992,0.052303687,Solly March,a,6049,DirectFreekick,2021,LeftFoot,16378,Burnley,Brighton,1,2,14-08-2021,,Standard
